id,constant,position,translate
32,indexStepsText.step1.title,Шаг №1,1. Inscríbete
33,indexStepsText.step1.text|dot,Описание Шага №1,Un simple registro le abrirá el acceso al terminal para operar con más de 150 herramientas de negociación.
34,indexStepsText.step2.title,Шаг №2,2. Financiar una cuenta
35,indexStepsText.step2.text|dot,Описание Шага №2,Ofrecemos una amplia gama de opciones para depositar y retirar dinero. Depósitos y reintegros instantáneos.
36,indexStepsText.step3.title,Шаг №3,3. Сomercio
37,indexStepsText.step3.text|dot,Описание Шага №3,Comience a operar y vea su beneficio real desde la primera operación.
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Información de la cuenta
39,indexAccountsText.account1.title,Аккаунт №1,Cuenta básica
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Acceda hoy mismo a una variedad de herramientas de negociación.
41,indexAccountsText.account2.title,Аккаунт №2,Cuenta avanzada
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Obtenga más oportunidades para operar con éxito en los mercados financieros.
43,indexAccountsText.account3.title,Аккаунт №3,Cuenta profesional
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Aproveche las características del terminal y los spreads mínimos para maximizar sus beneficios.
45,indexAccountsText.account_condition_1,Минимальный депозит:,Depósito mínimo
46,indexAccountsText.account_condition_2,Кредитное плечо:,Apalancamiento
47,indexAccountsText.account_condition_3,Моментальное исполнение,Ejecución instantanea
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Comercio de criptomonedas y metales
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,Inversión de cuentas PAMM
50,indexAccountsText.account_condition_6,Отсутствие свопа,Sin intercambio
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,ETF y negociación de índices
52,indexAccountsText.account_condition_8,Страхование депозитов,Seguro de depósito
53,indexAccountsText.account_condition_9,Персональный менеджер,Gerente de personal
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Abrir una cuenta PAMM personal
53,indexAccountsText.account_condition_11,Защита депозитов,Protección de depósitos
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,Soporte
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Las últimas noticias económicas
1.7. Футер,,,
56,footerContent,Футер текст,"Company Name está registrada en F30-F32 Eden Plaza, Eden Island, Mahe, Seychelles.
Company Name está autorizada a operar y está sujeta a los requisitos de la Comisión de Valores y Bolsa de Chipre (Licencia nº: 95/46).
Company Name está autorizada para operar por la Comisión Internacional de Servicios Financieros (IFSC) (14/363/TS/16).
Company Name está regulada por la Comisión de Servicios Financieros de la República de Mauricio, con el número de licencia de agente de inversiones: C642875963.
"
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Explore el mundo del comercio financiero
58,marketsHeaderText.text|dot,Подзаголовок,Ya hoy puedes acceder a las herramientas de trading más populares y obtener tu primer beneficio.
59,commonMarketsText.title_graph,Загловок торгового графика,Gráfico de operaciones
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Tabla de instrumentos
61,commonMarketsText.footnote,Часы работы рынков,Horario del mercado
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Forex
63,marketsListText.market1.text|dot,Подзаголовок,Negociar divisas en el mercado financiero mundial en condiciones competitivas
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Metales
65,marketsListText.market2.text|dot,Подзаголовок,El oro y la plata son activos muy líquidos en el mercado financiero. Estos metales preciosos son utilizados activamente por los operadores como instrumentos principales para el comercio de CFD.
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Acciones
67,marketsListText.market3.text|dot,Подзаголовок,"Operar con CFD sobre acciones es muy sencillo. La ventaja de este formato de negociación es que no es necesario comprar y vender físicamente las acciones. Al fin y al cabo, las transacciones se realizan por diferencias de precio en cualquier dirección."
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Productos básicos
69,marketsListText.market4.text|dot,Подзаголовок,Invierta en la negociación de CFDs sobre materias primas con Company Name y obtenga acceso a docenas de instrumentos ahora.
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Índices
71,marketsListText.market5.text|dot,Подзаголовок,"Los índices mundiales reúnen decenas de acciones de las principales empresas, lo que amplía enormemente sus posibilidades de operar con CFD."
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Criptomonedas
73,marketsListText.market6.text|dot,Подзаголовок,Opere con las criptomonedas más populares y obtenga beneficios desde hoy mismo
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Pruebe a operar en el mercado mundial de divisas
75,forexHeaderText.text|dot,Подзаголовок,"El mercado de divisas descentralizado tiene muchas ventajas para operar con CFDs. Las cotizaciones de los pares de divisas son muy dinámicas, lo que le permite ganar dinero cada día en posiciones largas y cortas."
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Controles claros
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Nuestro negocio está regulado, lo que proporciona un alto nivel de transparencia en el comercio de divisas y otros activos."
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Elección de activos
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Cada operador puede realizar operaciones con varios pares de divisas, cuyo importe supera las 40 unidades."
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Servicio de atención al cliente
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,Cada comerciante registrado puede obtener asistencia de consulta en el idioma elegido.
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Dinámica del mercado
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Los tipos de cambio cambian cada segundo, lo que los hace muy volátiles y líquidos."
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Más información sobre el mercado de divisas
85,forexAssetsText.text|dot,Подзаголовок,"Puede operar con CFDs sobre pares de divisas 24 horas al día, 5 días a la semana, con un apalancamiento de hasta 1:100. Los operadores registrados en nuestra empresa de corretaje tienen a su disposición diversas herramientas de negociación que les ayudan a identificar las posibles oportunidades de negociación y las tendencias del mercado. Todas las herramientas para analizar, predecir y realizar operaciones en pares de divisas son absolutamente gratuitas."
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Pruebe a operar en los mercados mundiales de metales
87,metalsHeaderText.text|dot,Подзаголовок,"Analice sus oportunidades en el mercado de metales preciosos, donde se negocian el oro y la plata."
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Diferenciales exactos
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,Los agregadores de liquidez garantizan la estabilidad de los precios y la transparencia de los diferenciales.
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,10+ Herramientas
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,Herramientas gratuitas de análisis y previsión disponibles en el terminal de operaciones.
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Apalancamiento de 1:20
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,Cada operador puede elegir el nivel de apalancamiento óptimo para él con el fin de gestionar los riesgos.
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,0 gastos ocultos
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,No estropee su comercio de metales con comisiones y gastos ocultos.
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Más información sobre el mercado del metal
97,metalsAssetsText.text|dot,Подзаголовок,"En tiempos de inestabilidad económica, los metales preciosos son un gran activo para la diversificación del riesgo. Miles de inversores y operadores de todo el mundo se aprovechan de ello. A pesar de la inflación de las monedas, el oro y la plata siguen siendo recursos valiosos. Su coste es estable y predecible."
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Pruebe a operar en el mercado mundial de valores
99,stocksHeaderText.text|dot,Подзаголовок,Las ventajosas condiciones de negociación le permiten obtener más beneficios de las fluctuaciones de las cotizaciones de las mayores empresas del mundo.
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Inicio fácil
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,Todo lo que se necesita es registrar una cuenta en un par de minutos para realizar su primera operación bursátil.
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Liquidez precisa
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Los agregadores de liquidez son los mayores centros financieros del mundo, lo que proporciona la máxima precisión en las cotizaciones."
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Comercio móvil
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,La versión móvil del terminal de operaciones le permite operar en cualquier momento y lugar desde su smartphone o tableta.
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,"Asesoramiento 24 horas al día, 7 días a la semana"
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Si tiene alguna duda, siempre puede dejar una solicitud y obtener un asesoramiento detallado."
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Más información sobre el mercado de valores
109,stocksAssetsText.text|dot,Подзаголовок,"También puede ganar con las acciones de las empresas en formato CFD. No se necesita un gran capital inicial, y el proceso de compra y venta se reduce a pulsar un botón en el terminal de operaciones. Es posible negociar una gran cantidad de valores de empresas en tal escenario."
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Pruebe a operar en el mercado mundial de materias primas
111,commoditiesHeaderText.text|dot,Подзаголовок,"Invierta en energías y materias primas prometedoras, y benefíciese de las diferencias de precio de estos instrumentos financieros, incluso con un pequeño capital."
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Cualquier tamaño de lote
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Opere con un pequeño depósito incluso con el tamaño de lote más pequeño.
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Ejecución en un instante
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Los proveedores de liquidez fiables garantizan una ejecución instantánea sin recotizaciones ni deslizamientos.
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,No hay intercambio
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,No se aplican tasas de refinanciación al comerciar con materias primas.
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Comercio informativo
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,La precisión y la eficacia de las operaciones con materias primas están garantizadas por un terminal de operaciones funcional.
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Más información sobre el mercado de materias primas
121,commoditiesAssetsText.text|dot,Подзаголовок,"Los mercados de energía y materias primas pueden verse influidos por factores políticos y económicos. La reacción rápida y el análisis inteligente de un operador ayudan a realizar operaciones precisas y eficaces. Esta categoría de instrumentos financieros incluye activos líquidos, incluidos el petróleo y el gas."
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Intenta operar en el mercado de índices mundiales
123,indicesHeaderText.text|dot,Подзаголовок,"Operar con CFDs sobre índices puede reportar beneficios ilimitados. Esta categoría de instrumentos financieros, de gran liquidez y perspectiva, es adecuada para principiantes y operadores experimentados."
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Índices populares
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Acceso a los índices más prospectivos y líquidos de Estados Unidos, Europa y Asia."
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,"Porcentaje de comisión a partir del 0,00%."
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Benefíciese de la ausencia total de comisiones y gastos ocultos al operar con índices bursátiles.
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Comerciar en cualquier momento
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,El mercado de índices activos le permite operar a cualquier hora del día en días laborables.
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Diversificación de líquidos.
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Miles de operadores e inversores utilizan los índices para diversificar sus carteras.
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Más información sobre los índices
133,indicesAssetsText.text|dot,Подзаголовок,"La negociación de índices en el mercado mundial le permite invertir en sectores enteros de la economía a la vez. Al fin y al cabo, cada índice combina todo el conjunto de acciones de empresas del mismo ámbito o del mismo sector. El análisis y el seguimiento de las tendencias económicas permiten prever con mayor precisión la evolución de los precios de los índices."
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Pruebe a operar en el mercado mundial de criptomonedas
135,cryptoHeaderText.text|dot,Подзаголовок,"Operar con criptomonedas es mucho más fácil de lo que parece. Abra una cuenta de corretaje en un par de minutos y comience a operar con CFDs de criptodivisas líquidas, incluyendo Bitcoin, Ethereum, Litecoin y otras."
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Apalancamiento competitivo
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,El apalancamiento ajustable a partir de 1:20 le permite gestionar sus riesgos y beneficios potenciales.
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Se permite cualquier estrategia
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,Es conveniente cuando se puede utilizar cualquier estrategia de comercio de criptomonedas.
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Plataforma fiable
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,El comercio de criptodivisas es muy cómodo gracias al terminal de comercio multifuncional.
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Los mejores proveedores de servicios
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Gracias a la fiabilidad de los agregadores de liquidez, todas las operaciones se ejecutan con gran rapidez y precisión."
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Más información sobre el mercado de criptomonedas
145,cryptoAssetsText.text|dot,Подзаголовок,"La criptomoneda es un medio de pago descentralizado que carece de cualquier regulador. La emisión de dinero digital como Bitcoin, Ethereum, Litecoin y otros se realiza a través de la minería. Es decir, los propios miembros de la red de criptomonedas generan nuevas monedas, que cada año son más difíciles de minar."
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Instrumentos comerciales de SVV Pro
147,tradingHeaderText.text|dot,Подзаголовок,Tiene a su disposición más de 150 instrumentos de negociación para operar en todos los mercados financieros modernos. Opere con diferentes herramientas de negociación y coseche las recompensas con su corredor de confianza.
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Calcule los resultados de sus operaciones con la calculadora del operador
149,tradingCalculatorText.text|dot,Подзаголовок,"Esta útil y funcional herramienta para operadores permite averiguar en unos segundos el beneficio potencial, el diferencial y los requisitos de margen de una orden."
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instrumento: <div class=""description"">especifique el instrumento financiero seleccionado de la lista</div>"
151,estimationText.offer_2,Цена открытия,"Precio: <div class=""description"">especifique el precio estimado de apertura y cierre de la orden para ver el posible resultado de la misma</div>"
152,estimationText.offer_3,Объем сделки,"Volumen comercial: <div class=""description"">especificar el volumen comercial exacto de los lotes</div>"
153,estimationText.offer_4,"Своп, в пунктах","Swap en puntos: <div class=""description"">calculado automáticamente en base a la diferencia entre los precios de compra y venta</div>"
154,estimationText.offer_5,"Своп, в USD","Swap en USD: <div class=""description"">calculado automáticamente basado en el coste de la rotación de la posición por la noche</div>"
155,estimationText.offer_6,Маржа в USD,"Margen: <div class=""description"">los datos especificados son la cantidad mínima de depósito libre que se requiere para realizar una transacción</div>"
156,estimationText.offer_7,Прибыль в USD,"Ganancia: <div class=""description"">indicación de la ganancia probable basada en los parámetros actuales</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Cómo funciona la calculadora del comerciante
158,estimationText.ul_title|dot,Подзаголовок,Datos iniciales:
159,estimationText.li_1,Данные №1,Instrumento
160,estimationText.li_2,Данные №2,Volumen de negocio en lotes
161,estimationText.li_3,Данные №3,Tipo de orden
162,estimationText.li_4,Данные №4,Precio abierto
163,estimationText.li_5,Данные №5,Precio cercano
164,estimationText.li_6,Данные №6,El margen
165,estimationText.li_7,Данные №7,Ganancia
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Company Name: un broker que se preocupa por sus clientes
167,aboutHeaderText.text|dot,Подзаголовок,"Desde su fundación, Company Name se centra en ofrecer las mejores condiciones de negociación utilizando la tecnología innovadora y la experiencia acumulada a lo largo de los años."
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='380000'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,Сuentas comerciales abiertas
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='500000'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,Operaciones por día
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='150'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Instrumentos de negociación
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='70'>0</span> millones
175,aboutCounterText.counter4.text,Текст показателя №4,Dólares volumen diario
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span> años
177,aboutCounterText.counter5.text,Текст показателя №5,Año en el mercado
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Mejoramos cada día para ofrecerte la mejor experiencia
179,aboutConditionsText.text|dot,Подзаголовок,Invertimos constantemente nuestros esfuerzos y recursos en tecnología para mejorar la calidad de nuestros servicios. Tenemos muchos resultados financieros sólidos e indicadores de crecimiento estable a nuestras espaldas. Company Name ha conseguido ganarse la reputación de líder fiable del mercado e innovador.
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Nuestra empresa ya ha mostrado un crecimiento constante y sigue mejorando para usted
181,aboutGoalsText.goal1.title,Заголовок №1,Liderazgo técnico en el mercado
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,Cada día aumentamos la calidad de nuestros servicios e integramos las soluciones técnicas más novedosas. Nuestro objetivo es convertirnos en el producto más seguro y tecnológicamente avanzado del mercado.
183,aboutGoalsText.goal2.title,Заголовок №2,Máxima comodidad para el cliente
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,Mejoramos la asistencia al cliente a diario. Nuestro objetivo es que la comunicación con nuestros clientes sea lo más cómoda y eficaz posible.
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Más oportunidades para operar en los mercados financieros
186,aboutQualityText.text,Описание заголовка №1,"Company Name es un broker de confianza para miles de operadores de éxito en todo el mundo.
Realice operaciones en los mercados financieros más renombrados utilizando las funciones avanzadas de nuestra plataforma de negociación.  "
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Historia de la empresa Company Name
188,aboutHistoryText.year1.title,2017 год. Заголовок,Inicio del camino
189,aboutHistoryText.year1.text|dot,2017 год. Описание,Año de fundación de la empresa. Primera versión de la plataforma. Implementación de la oportunidad de operar en el mercado de divisas y de valores. Primeros premios a la empresa y registro de 40 000 cuentas.
190,aboutHistoryText.year2.title,2018 год. Заголовок,Primeros resultados.
191,aboutHistoryText.year2.text|dot,2018 год. Описание,"Se registraron 150.000 cuentas de la empresa. Se han puesto a disposición de los clientes de la empresa nuevos tipos de contratos, como los CFD sobre futuros y ETF e índices. El volumen de negocio diario superó los 1,5 millones."
192,aboutHistoryText.year3.title,2019 год. Заголовок,Acceso a los mercados internacionales
193,aboutHistoryText.year3.text|dot,2019 год. Описание,"226.000 cuentas registradas. Comerciantes de más de 70 países nos han elegido como su corredor. Ha alcanzado una velocidad récord de 0,1 segundos."
194,aboutHistoryText.year4.title,2020 год. Заголовок,Resultados impresionantes y planes ambiciosos
195,aboutHistoryText.year4.text|dot,2020 год. Описание,Más de 300 000 cuentas registradas. El número de operaciones diarias superó los 3 millones. Se está desarrollando una nueva versión de la plataforma de negociación. Nuestro plan es alcanzar nuevas cotas en los mercados financieros.
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,"La plataforma de negociación de Company Name es seguridad, innovación y comodidad durante la negociación"
197,aboutPlatformText.text|dot,Подзаголовок,El mejor indicador para nosotros son los cientos de miles de operadores que han elegido nuestra plataforma para operar con éxito en los mercados financieros.
198,aboutPlatformText.advantage1,Преимущества №1,Interfaz sencilla e intuitiva
199,aboutPlatformText.advantage2,Преимущества №2,Citas en tiempo real
200,aboutPlatformText.advantage3,Преимущества №3,Ejecución instantánea
201,aboutPlatformText.advantage4,Преимущества №4,Protección contra el saldo negativo
202,aboutPlatformText.advantage5,Преимущества №5,Comercio fluido
203,aboutPlatformText.advantage6,Преимущества №6,Historial detallado de la cuenta
204,aboutPlatformText.advantage7,Преимущества №7,Herramientas analíticas avanzadas
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Socios y licencias
206,licensesHeaderText.text,Подзаголовок к заголовку,"La actividad de la empresa de corretaje está estrictamente regulada por varias organizaciones y comisiones independientes. Y las transacciones se ejecutan con las cotizaciones de los principales agregadores de liquidez. Para conocer los socios que aportan transparencia y seguridad a las transacciones, visite esta página."
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,MiFID
208,licensesListText.license1.text,Описание №1,La MiFID es una directiva europea independiente que regula a los participantes de los mercados financieros en Europa y otras regiones.
209,licensesListText.license2.title,Заголовок №2,Banco de América
210,licensesListText.license2.text,Описание №2,Conglomerado financiero estadounidense que actúa como agregador de liquidez y centro financiero para procesar los pagos de los participantes en los mercados mundiales.
211,licensesListText.license3.title,Заголовок №3,JPMorgan Chase & Co
212,licensesListText.license3.text,Описание №3,Un banco internacional que actúa como centro financiero único para procesar los pagos y regular las transacciones en los mercados mundiales.
213,licensesListText.license4.title,Заголовок №4,CySEC
214,licensesListText.license4.text,Описание №4,Regulador independiente de Chipre que supervisa el cumplimiento de las obligaciones de las empresas de corretaje que han obtenido una licencia de esta comisión.
215,licensesListText.license5.title,Заголовок №5,IFSC
216,licensesListText.license5.text,Описание №5,El regulador financiero nacional de Belice tiene como objetivo controlar la actividad de las empresas de corretaje e inversión en el territorio de Belice.
217,licensesListText.license6.title,Заголовок №6,ASIC
218,licensesListText.license6.text,Описание №6,"Autoridad Australiana de Supervisión Financiera, que garantiza la regulación y supervisión de las empresas financieras dentro y fuera del país."
219,licensesListText.license7.title,Заголовок №7,FSA
220,licensesListText.license7.text,Описание №7,Autoridad reguladora financiera no estatal de San Vicente y las Granadinas.
221,licensesListText.license8.title,Заголовок №8,HSBC Holdings
222,licensesListText.license8.text,Описание №8,"Uno de los mayores centros financieros del mundo, que se asocia con muchas de las empresas de inversión y corretaje del mundo."
6. Ошибка 404.,,,Herramientas analíticas avanzadas
223,headerText404.title,Заголовок,Error 404
224,headerText404.text,Подзаголовок,"Por favor, inténtelo de nuevo o contacto."
225,headerText404.textMainPage,Вернуться на главную страницу,Volver a la página principal
226,headerText404.textSupport,Служба технической поддержки,Servicio de soporte técnico
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Su área personal
229,formsText.titleCallback,Оставить заявку,Envíe su solicitud
230,formsText.titleTwoauth,Двухэтапная авторизация,Autenticación de dos factores
231,buttonText.signup,Регистрация,Registro
232,fotmsText.titleReminder,Восстановление пароля,Restablecimiento de contraseña
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Nombre *
234,formsText.placeholderName,Введите ваше имя (placeholder),Tu nombre
235,formsText.labelLastName,Введите вашу фамилию,Apellido *
